id,authors,year_of_publication,title,abbreviation,journal_name,journal_volume,journal_issue,pages,created_at,updated_at      ,abstract
1054,"Natsume M., Osakabe N., Oyama M., Sasaki M., Baba S., Nakamura Y., Osawa T., Terao J.",2003,Structures of (-)-epicatechin glucuronide identified from plasma and urine after oral ingestion of (-)-epicatechin: differences between human and rat,NATSUME 2003,Free Radic Biol Med,34,7,840-9,2015-04-13 21:45:29 UTC,2015-04-14 13:48:54 UTC      ,"1. Free Radic Biol Med. 2003 Apr 1;34(7):840-9. doi:
10.1016/s0891-5849(02)01434-x.

Structures of (-)-epicatechin glucuronide identified from plasma and urine after 
oral ingestion of (-)-epicatechin: differences between human and rat.

Natsume M(1), Osakabe N, Oyama M, Sasaki M, Baba S, Nakamura Y, Osawa T, Terao 
J.

Author information:
(1)Health and Bioscience Laboratories, Meiji Seika Kaisha Ltd, Saitama, Japan. 
midori_natsume@meiji.co.jp

(-)-epicatechin is one of the most potent antioxidants present in the human 
diet. Particularly high levels are found in black tea, apples, and chocolate. 
High intake of catechins has been associated with reduced risk of cardiovascular 
diseases. There have been several reports concerning the bioavailability of 
catechins, however, the chemical structure of (-)-epicatechin metabolites in 
blood, tissues, and urine remains unclear. In the present study, we purified and 
elucidated the chemical structure of (-)-epicatechin metabolites in human and 
rat urine after oral administration. Three metabolites were purified from human 
urine including (-)-epicatechin-3'-O-glucuronide, 
4'-O-methyl-(-)-epicatechin-3'-O-glucuronide, and 4'-O-methyl-(-)-epicatechin-5 
or 7-O-glucuronide, according to 1H- and 13C-NMR, HMBC, and LC-MS analyses. The 
metabolites purified from rat urine were 3'-O-methyl-(-)-epicatechin, 
(-)-epicatechin-7-O-glucuronide, and 
3'-O-methyl-(-)-epicatechin-7-O-glucuronide. These compounds were also detected 
in the blood of humans and rats by LC-MS. The presence of these metabolites in 
blood and urine suggests that catechins are metabolized and circulated in the 
body after administration of catechin-containing foods.

DOI: 10.1016/s0891-5849(02)01434-x
PMID: 12654472 [Indexed for MEDLINE]"
574,"Navarro J.M., Flores P., Garrido C., Martinez V.",2006,"Changes in the contents of antioxidant compounds in pepper fruits at different ripening stages, as affected by salinity",NAVARRO 2006,Food Chemistry,96,1,66-73,2007-05-04 10:50:44 UTC,2015-04-13 21:45:26 UTC      ,Abstract not found
594,"Nebesny E., Budryn G.",2003,Antioxidant activity of green and roasted coffee beans as influenced by convection and microwave roasting methods and content of certain compounds,NEBESNY 2003,European Food Research and Technology,217,,157-163,2007-10-05 11:28:00 UTC,2015-04-13 21:45:26 UTC      ,Abstract not found
630,"Nelson B.C., Sharpless K.E.",2003,Quantification of the predominant monomeric catechins in baking chocolate standard reference material by LC/APCI-MS,NELDON 2003,Journal of Agricultural and Food Chemistry,51,,531-537,2007-08-08 09:48:24 UTC,2015-04-14 13:48:55 UTC      ,"1. J Agric Food Chem. 2003 Jan 29;51(3):531-7. doi: 10.1021/jf0207474.

Quantification of the predominant monomeric catechins in baking chocolate 
standard reference material by LC/APCI-MS.

Nelson BC(1), Sharpless KE.

Author information:
(1)Analytical Chemistry Division, National Institute of Standards and Technology 
(NIST), Gaithersburg, Maryland 20899-0001, USA. bryant.nelson@nist.gov

Catechins are polyphenolic plant compounds (flavonoids) that may offer 
significant health benefits to humans. These benefits stem largely from their 
anticarcinogenic, antioxidant, and antimutagenic properties. Recent 
epidemiological studies suggest that the consumption of flavonoid-containing 
foods is associated with reduced risk of cardiovascular disease. Chocolate is a 
natural cocoa bean-based product that reportedly contains high levels of 
monomeric, oligomeric, and polymeric catechins. We have applied solid-liquid 
extraction and liquid chromatography coupled with atmospheric pressure chemical 
ionization-mass spectrometry to the identification and determination of the 
predominant monomeric catechins, (+)-catechin and (-)-epicatechin, in a baking 
chocolate Standard Reference Material (NIST Standard Reference Material 2384). 
(+)-Catechin and (-)-epicatechin are detected and quantified in chocolate 
extracts on the basis of selected-ion monitoring of their protonated [M + H](+) 
molecular ions. Tryptophan methyl ester is used as an internal standard. The 
developed method has the capacity to accurately quantify as little as 0.1 
microg/mL (0.01 mg of catechin/g of chocolate) of either catechin in chocolate 
extracts, and the method has additionally been used to certify (+)-catechin and 
(-)-epicatechin levels in the baking chocolate Standard Reference Material. This 
is the first reported use of liquid chromatography/mass spectrometry for the 
quantitative determination of monomeric catechins in chocolate and the only 
report certifying monomeric catechin levels in a food-based Standard Reference 
Material.

DOI: 10.1021/jf0207474
PMID: 12537419 [Indexed for MEDLINE]"
1165,"Nesbitt P.D., Lam Y., Thompson L.U.",1999,Human metabolism of mammalian lignan precursors in raw and processed flaxseed,NESBITT 1999,Am J Clin Nutr,69,3,549-55,2015-04-13 21:45:30 UTC,2015-04-14 13:48:56 UTC      ,Abstract not found
901,"Nguyenle T., Wang E., Cheung A.P.",1995,An investigation on the extraction and concentration of isoflavones in soy-based products,NGUYENLE 1995,Journal of Pharmaceutical and Biomedical Analysis,14,01-Feb,221-32,2015-04-13 21:45:28 UTC,2015-04-14 13:48:56 UTC      ,Abstract not found
430,"Nicolle C., Carnat A., Fraisse D., Lamaison J.L., Rock E., Michel H., Amouroux P., Remesy C.",2004,Characterisation and variation of antioxidant micronutrients in lettuce (Lactuca sativa folium),NICOLLE 2004,Journal of the Science of Food and Agriculture,84,15,2061-2069,2006-11-07 09:49:59 UTC,2015-04-13 21:45:25 UTC      ,"1. J Food Biochem. 2019 Feb;43(2):e12726. doi: 10.1111/jfbc.12726. Epub 2018 Nov 
14.

Fine monitoring of major phenolic compounds in lettuce and escarole leaves 
during storage.

Vidal V(1), Laurent S(1), Charles F(1), Sallanon H(1).

Author information:
(1)UMR Qualisud, Université d'Avignon et des pays de Vaucluse, Avignon, France.

Two varieties of lettuce (Lactuca sativa L. var. crispa and capitata) and one 
variety of escarole (Cichorium endivia var. latifolium) were chosen due to their 
different browning sensitivity during storage as minimally processed products. 
The changes in the compositions and contents of the primary polyphenolic 
compounds were investigated during the first few hours of storage and then after 
1, 2, 3, and 6 days of storage at 6°C and revealed sharp variations. Browning 
development, activity of phenylalanine ammonia lyase, and concentration of 
ascorbic acid were also examined during storage. The content of chicoric acid, 
which was the most abundant phenolic compound, varied substantially during the 
first 24 hr of storage and between the different varieties. Oak leaf lettuce, 
which was the most sensitive variety to browning, was characterized by a higher 
maintained chicoric acid level with a constant decreased chlorogenic acid level 
during the storage period. PRACTICAL APPLICATIONS: Browning development is 
responsible for the short shelf life of minimally processed vegetables, such as 
lettuce (Lactuca sativa). Polyphenolic compounds, as substrates of enzymatic 
reactions, are involved in the browning susceptibility of leaves. Comparisons of 
the profiles and contents of these compounds in different leaves showed dramatic 
variations during storage. This study provides additional information to better 
control, optimize minimally processed produce and select more suitable leaves 
for the fresh-cut industry.

© 2018 Wiley Periodicals, Inc.

DOI: 10.1111/jfbc.12726
PMID: 31353660 [Indexed for MEDLINE]"
996,"Nielsen S.E., Kall M., Justesen U., Schou A., Dragsted L.O.",1997,Human absorption and excretion of flavonoids after broccoli consumption,NIELSEN 1997,Cancer Lett,114,01-Feb,173-4,2015-04-13 21:45:29 UTC,2015-04-14 13:48:57 UTC      ,"1. Cancer Lett. 1997 Mar 19;114(1-2):173-4. doi: 10.1016/s0304-3835(97)04654-5.

Human absorption and excretion of flavonoids after broccoli consumption.

Nielsen SE(1), Kall M, Justesen U, Schou A, Dragsted LO.

Author information:
(1)Institute of Toxicology, National Food Agency of Denmark, Søborg.

DOI: 10.1016/s0304-3835(97)04654-5
PMID: 9103283 [Indexed for MEDLINE]"
1012,"Nielsen S.E., Freese R., Cornett C., Dragsted L.O.",2000,Identification and quantification of flavonoids in human urine samples by column-switching liquid chromatography coupled to atmospheric pressure chemical ionization mass spectrometry,NIELSEN 2000,Anal Chem,72,7,1503-9,2015-04-13 21:45:29 UTC,2015-04-14 13:48:58 UTC      ,Abstract not found
997,"Nielsen I.L., Chee W.S., Poulsen L., Offord-Cavin E., Rasmussen S.E., Frederiksen H., Enslen M., Barron D., Horcajada M.N., Williamson G.",2006,"Bioavailability is improved by enzymatic modification of the citrus flavonoid hesperidin in humans: a randomized, double-blind, crossover trial",NIELSEN 2006,J Nutr,136,2,404-8,2015-04-13 21:45:29 UTC,2015-04-14 13:48:58 UTC      ,"1. J Nutr. 2006 Feb;136(2):404-8. doi: 10.1093/jn/136.2.404.

Bioavailability is improved by enzymatic modification of the citrus flavonoid 
hesperidin in humans: a randomized, double-blind, crossover trial.

Nielsen IL(1), Chee WS, Poulsen L, Offord-Cavin E, Rasmussen SE, Frederiksen H, 
Enslen M, Barron D, Horcajada MN, Williamson G.

Author information:
(1)Nestle Research Center, Vers-chez-les-Blanc, 1000 Lausanne 26, Switzerland.

Hesperidin is the predominant polyphenol consumed from citrus fruits and juices. 
However, hesperidin is proposed to have limited bioavailability due to the 
rutinoside moiety attached to the flavonoid. The aim of this study was to 
demonstrate in human subjects that the removal of the rhamnose group to yield 
the corresponding flavonoid glucoside (i.e., hesperetin-7-glucoside) will 
improve the bioavailability of the aglycone hesperetin. Healthy volunteers 
(n=16) completed the double-blind, randomized, crossover study. Subjects 
randomly consumed hesperetin equivalents supplied as orange juice with natural 
hesperidin (""low dose""), orange juice treated with hesperidinase enzyme to yield 
hesperetin-7-glucoside, and orange juice fortified to obtain 3 times more 
hesperidin than naturally present (""high dose""). The area under the curve (AUC) 
for total plasma hesperetin of subjects consuming hesperetin-7-glucoside juice 
was 2-fold higher than that of subjects consuming the ""low"" dose hesperidin 
juice [3.45+/-1.27 vs. 1.16+/-0.52 mmol/(L.h), respectively, P>0.0001]. The AUC 
for hesperetin after consuming the hesperetin-7-glucoside juice was improved to 
the level of the ""high"" dose hesperidin juice [4.16+/-1.50 mmol/(L.h)]. The peak 
plasma concentrations (C(max)) of hesperetin were 4-fold higher (2.60+/-1.07 
mmol/L, P<0.0001) after subjects consumed hesperetin-7-glucoside juice compared 
with those consuming ""low"" dose hesperidin juice (0.48 +/- 0.27 mmol/L), and 
1.5-fold higher than those consuming ""high"" dose hesperidin juice (1.05+/-0.25 
mmol/L). The corresponding T(max) was much faster (0.6+/-0.1 h, P<0.0001) after 
subjects consumed hesperetin-7-glucoside juice compared with ""low"" dose 
(7.0+/-3.0 h) and ""high"" dose (7.4+/-2.0 h) hesperidin juices. The results of 
this study demonstrated that the bioavailability of hesperidin was modulated by 
enzymatic conversion to hesperetin-7-glucoside, thus changing the absorption 
site from the colon to the small intestine. This may affect future interventions 
concerning the health benefits of citrus flavonoids.

DOI: 10.1093/jn/136.2.404
PMID: 16424119 [Indexed for MEDLINE]"
1166,"Niemeyer H.B., Honig D., Lange-Bohmer A., Jacobs E., Kulling S.E., Metzler M.",2000,Oxidative metabolites of the mammalian lignans enterodiol and enterolactone in rat bile and urine,NIEMEYER 2000,J Agric Food Chem,48,7,2910-9,2015-04-13 21:45:30 UTC,2015-04-14 13:48:58 UTC      ,"1. J Agric Food Chem. 2000 Jul;48(7):2910-9. doi: 10.1021/jf0000530.

Oxidative metabolites of the mammalian lignans enterodiol and enterolactone in 
rat bile and urine.

Niemeyer HB(1), Honig D, Lange-Böhmer A, Jacobs E, Kulling SE, Metzler M.

Author information:
(1)Institute of Food Chemistry, Department of Chemistry, University of 
Karlsruhe, P.O. Box 6980, GY-76128 Karlsruhe, Germany.

Recent studies have shown that the mammalian lignans enterodiol (END) and 
enterolactone (ENL) are biotransformed in vitro by hepatic microsomes from rats 
and humans to various metabolites carrying one additional hydroxy group either 
at the aromatic or at the aliphatic moiety. To clarify whether these metabolites 
are also formed in vivo, each lignan was administered intraduodenally at a dose 
of 10 mg/kg of bw to bile duct-catheterized female Wistar rats and the 6 h bile 
analyzed by HPLC and GC-MS. With END-dosed rats, three products of aromatic and 
two of aliphatic monohydroxylation were found, whereas six aromatic and five 
aliphatic monohydroxylated biliary metabolites were detected after 
administration of ENL. The metabolites hydroxylated at the aromatic rings were 
unequivocally identified by comparison with synthetic reference compounds. The 
structures of the in vivo metabolites arising from aliphatic hydroxylation could 
not be completely elucidated; they were identical with some of the formerly 
reported microsomal products according to GC retention times and mass spectra. 
Significant amounts of most of the metabolites of the mammalian lignans 
identified in bile were also found in the urine of female rats after oral 
administration of 10 mg/kg of bw END or ENL and in the urine of female and male 
Wistar rats after they had been fed a diet containing 5% flaxseed. Thus, the 
mammalian lignans END and ENL give rise to several hydroxylated metabolites in 
vivo, which may contribute to the biological effects of these important food 
constituents.

DOI: 10.1021/jf0000530
PMID: 10898644 [Indexed for MEDLINE]"
521,"Nigg H.N., Strandberg J.O., Beier R.C., Petersen H.D., Harrison J.M.",1997,Furanocoumarins in Florida celery varieties increased by fungicide treatment,NIGG 1997,Journal of Agricultural and Food Chemistry,45,4,1430-1436,2015-04-13 21:45:26 UTC,2015-04-13 21:45:26 UTC      ,Abstract not found
451,"Nilsson M., Aman P.",1997,Content of nutrients and lignans in roller milled fractions of rye,NILSSON 1997,Journal of the Science of Food and Agriculture,73,,143-148,2006-10-08 11:57:05 UTC,2015-04-13 21:45:25 UTC      ,Abstract not found
431,"Nilsson J., Olsson K., Engqvist G., Ekvall J., Olsson M., Nyman M., Akesson B.",2006,"Variation in the content of glucosinolates, hydroxycinnamic acids, carotenoids, total antioxidant capacity and low-molecular-weight carbohydrates in Brassica vegetables",NILSSON 2006,Journal of the Science of Food and Agriculture,86,4,528-538,2006-11-07 09:49:59 UTC,2015-04-13 21:45:25 UTC      ,Abstract not found
404,"Ninfali P., Bacchiocca M.",2003,Polyphenols and antioxidant capacity of vegetables under fresh and frozen conditions,NINFALI 2003,Journal of Agricultural and Food Chemistry,51,8,2222-2226,2015-04-13 21:45:25 UTC,2015-04-14 13:49:00 UTC      ,"1. J Agric Food Chem. 2003 Apr 9;51(8):2222-6. doi: 10.1021/jf020936m.

Polyphenols and antioxidant capacity of vegetables under fresh and frozen 
conditions.

Ninfali P(1), Bacchiocca M.

Author information:
(1)Istituto di Chimica Biologica, G. Fornaini Università di Urbino, via Saffi 2, 
61029 Urbino (PU), Italy. p.ninfali@uniurb.it

The phenolic and oxygen radical absorbance capacity (ORAC) values have been 
measured in six fresh and frozen vegetables (beet green, spinach, broccoli, 
carrot, onion, and celery) from the same cultivar by analyzing the whole juice 
(WJ) and the acetonic extract of the squeezed pulp. To exploit the effect of the 
acid environment on the stability and recovery of the phenolics, perchloric acid 
(PCA) was added directly to WJ and to the pulp before the extraction with 
acetone. In both fresh and frozen vegetables, PCA markedly increased the 
recovery of phenolics extracted from the pulp, but PCA had no effect on the WJ. 
Four of six frozen vegetables showed lower phenolic and ORAC values than the 
fresh vegetables, whereas in the other two cases, values were significantly 
higher compared to fresh samples. Among the fresh vegetables, beet green showed 
the highest ORAC and phenolic values; however, when measured in two different 
cultivars of beet green, the ORAC value showed as much as 4.5-fold variation, 
whereas total phenolics and flavonoids showed 1.2- and 3.5-fold variations, 
respectively. The results show that total phenolics and ORAC, compared in fresh 
and frozen vegetables, represent an index of the mildness of blanching in the 
industry of frozen vegetables and provide a measure of the gap in antioxidants 
in the diet of people who consume frozen instead of fresh vegetables. The plant 
genotype is an important source of variability in the ORAC value, which can be 
conveniently used to increase the intake of antioxidants from vegetables.

DOI: 10.1021/jf020936m
PMID: 12670160 [Indexed for MEDLINE]"
344,"Ninfali P., Mea G., Giorgini S., Rocchi M., Bacchiocca M.",2005,"Antioxidant capacity of vegetables, spices and dressings relevant to nutrition",NINFALI 2005,British Journal of Nutrition,93,2,257-266,2015-04-13 21:45:25 UTC,2015-04-14 13:49:00 UTC      ,"1. Br J Nutr. 2005 Feb;93(2):257-66. doi: 10.1079/bjn20041327.

Antioxidant capacity of vegetables, spices and dressings relevant to nutrition.

Ninfali P(1), Mea G, Giorgini S, Rocchi M, Bacchiocca M.

Author information:
(1)Istituto di Chimica Biologica, G. Fornaini Universitá di Urbino, Italy. 
p.ninfali@uniurb.it

Vegetables are the most important sources of phenolics in the Mediterranean 
diet. Phenolics, especially flavonoids, are suggested as being essential 
bioactive compounds providing health benefits. In this study, twenty-seven 
vegetables, fifteen aromatic herbs and some spices consumed in Central Italy 
(the Marches region) were studied to reveal total phenolic, flavonoid and 
flavanol content as well as their antioxidant capacity measured by the oxygen 
radical absorbance capacity (ORAC) method. A comparison in terms of antioxidant 
capacity was made between different salads, as well as between salads to which 
aromatic herbs had been added. Lemon balm and marjoram at a concentration of 1.5 
% w/w increased by 150 % and 200 % respectively the antioxidant capacity of a 
salad portion. A 200 g portion of a salad enriched with marjoram corresponded to 
an intake of 200 (SD 10) mg phenolics and 4000 (SD 300) ORAC units (micromol 
Trolox equivalents). Olive oils and wine or apple vinegars were the salad 
dressings that provided the highest increase in antioxidant capacity. Among the 
spices tested, cumin and fresh ginger made the most significant contribution to 
the antioxidant capacity. The results are useful in surveying the antioxidant 
parameters of vegetables, herbs and spices produced and consumed in our 
geographical area as well as in quantifying the daily intake of phenolics and 
ORAC units. The results can be used in public health campaigns to stimulate the 
consumption of vegetables able to provide significant health protection in order 
to prevent chronic diseases.

DOI: 10.1079/bjn20041327
PMID: 15788119 [Indexed for MEDLINE]"
144,"Nogata Y., Ohta H., Sumida T., Sekiya K.",2003,Effect of extraction method on the concentrations of selected bioactive compounds in mandarin juice,NOGATA 2003,Journal of Agricultural and Food Chemistry,51,25,7346-7351,2015-04-13 21:45:23 UTC,2015-04-14 13:49:01 UTC      ,"1. J Agric Food Chem. 2003 Dec 3;51(25):7346-51. doi: 10.1021/jf034732x.

Effect of extraction method on the concentrations of selected bioactive 
compounds in mandarin juice.

Nogata Y(1), Ohta H, Sumida T, Sekiya K.

Author information:
(1)National Agricultural Research Center for Western Region, Fukuyama, Hiroshima 
721-8514, Japan. ynogata@affrc.go.jp

A mandarin-type citrus fruit, ponkan (Citrus reticulata), was processed by 
in-line, chopper pulper, and hand-press extractions to investigate the effect of 
extraction method on the concentrations of bioactive compounds in processed 
juice. Concentrations of polymethoxylated flavones (tangeretin, nobiletin, and 
sinensetin) and beta-cryptoxanthin in juice, and inhibitory activities against 
arachidonate cyclooxygenase and lipoxygenases of the juice extract were 
analyzed. The juice processed by hand-press extraction contained the largest 
amounts of nobiletin (3.56 mg/100 mL), tangeretin (4.10 mg/100 mL), and 
sinensetin (0.13 mg/100 mL). Concentrations of beta-cryptoxanthin were 0.66, 
0.59, 0.55, and 0.50 mg/100 mL in chopper pulper, in-line (5/64 in.), in-line 
(8/64 in.) and hand-press juices, respectively. Both extracts of in-line juices 
showed greater inhibitory activity toward platelet 12-lipoxygenase than the 
others. The inhibitory effect of hand-press juice extract on platelet 
cyclooxygenase activity was remarkable among juice extracts. All juice extracts 
effectively inhibited polymorphonuclear 5-lipoxygenase activity at nearly the 
same rate.

DOI: 10.1021/jf034732x
PMID: 14640582 [Indexed for MEDLINE]"
266,"Nurmi T., Heinonen S., Mazur W., Deyama T., Nishibe S., Adlercreutz H.",2003,Lignans in selected wines,NURMI 2003,Food Chemistry,83,2,303-309,2005-05-08 11:39:23 UTC,2015-04-13 21:45:24 UTC      ,Abstract not found
78,"Nuutila A.M., Kammiovirta K., Oksman-Caldentey K.M.",2002,Comparison of methods for the hydrolysis of flavonoids and phenolic acids from onion and spinach for HPLC analysis,NUUTILA 2002,Food Chemistry,76,4,519-525,2003-12-05 10:41:49 UTC,2015-04-13 21:45:23 UTC      ,Abstract not found
267,"Nyman N.A., Kumpulainen J.T.",2001,Determination of anthocyanidins in berries and red wine by high-performance liquid chromatography,NYMAN 2001,Journal of Agricultural and Food Chemistry,49,9,4183-4187,2005-05-08 11:39:23 UTC,2015-04-14 13:49:02 UTC      ,Abstract not found
855,"Obermeyer W. R., Musser S. M., Betz J. M., Casey R. E., Pohland A. E., Page S. W.",1995,Chemical Studies of Phytoestrogens and Related-Compounds in Dietary-Supplements - Flax and Chaparral,OBERMEYER 1995,Proceedings of the Society for Experimental Biology and Medicine,208,1,06-Dec,2015-04-13 21:45:28 UTC,2015-04-14 13:49:02 UTC      ,"1. Proc Soc Exp Biol Med. 1995 Jan;208(1):6-12. doi: 10.3181/00379727-208-43824.

Chemical studies of phytoestrogens and related compounds in dietary supplements: 
flax and chaparral.

Obermeyer WR(1), Musser SM, Betz JM, Casey RE, Pohland AE, Page SW.

Author information:
(1)Division of Natural Products, Food and Drug Administration, Washington, 
District of Columbia 20204.

High-performance liquid chromatographic (HPLC) and mass spectrometric (MS) 
procedures were developed to determine lignans in flaxseed (Linum usitatissimum) 
and chaparral (Larrea tridentata). Flaxseed contains high levels of 
phytoestrogens. Chaparral has been associated with acute nonviral toxic 
hepatitis and contains lignans that are structurally similar to known estrogenic 
compounds. Both flaxseed and chaparral products have been marketed as dietary 
supplements. A mild enzyme hydrolysis procedure to prevent the formation of 
artifacts in the isolation step was used in the determination of 
secoisolariciresinol in flaxseed products. HPLC with ultraviolet spectral (UV) 
or MS detection was used as the determinative steps. HPLC procedures with UV 
detection and mass spectrometry were developed to characterize the phenolic 
components, including lignans and flavonoids, of chaparral and to direct 
fractionation studies for the bioassays.

DOI: 10.3181/00379727-208-43824
PMID: 7892296 [Indexed for MEDLINE]"
1251,"Odriozola-Serrano I., Soliva-Fortuny R., Martin-Belloso O.",2008,"Phenolic acids, flavonoids, vitamin C and antioxidant capacity of strawberry juices processed by high-intensity pulsed electric fields or heat treatments",ODRIOZOLA-SERRANO 2008,European Food Research and Technology,228,2,239-248,2012-12-01 22:21:08 UTC,2015-04-14 13:49:03 UTC      ,Abstract not found
1105,"Ohnishi R., Ito H., Kasajima N., Kaneda M., Kariyama R., Kumon H., Hatano T., Yoshida T.",2006,Urinary excretion of anthocyanins in humans after cranberry juice ingestion,OHNISHI 2006,Biosci Biotechnol Biochem,70,7,1681-7,2011-04-05 12:13:37 UTC,2015-04-14 13:49:03 UTC      ,"1. Biosci Biotechnol Biochem. 2006 Jul;70(7):1681-7. doi: 10.1271/bbb.60023.

Urinary excretion of anthocyanins in humans after cranberry juice ingestion.

Ohnishi R(1), Ito H, Kasajima N, Kaneda M, Kariyama R, Kumon H, Hatano T, 
Yoshida T.

Author information:
(1)Department of Pharmacognosy, Okayama University Graduate School of Medicine, 
Dentistry and Pharmaceutical Sciences, Tsushima, Okayama 700-8530, Japan.

Cranberry, which is rich in polyphenols, including anthocyanins and 
proanthocyanidins, has been found to have various effects beneficial to human 
health, including prevention of urinary tract infections. These effects have 
been associated with polyphenols in the fruit. We investigated the excretion of 
anthocyanins in human urine after ingestion of cranberry juice. Eleven healthy 
volunteers consumed 200 ml of cranberry juice containing 650.8 microg total 
anthocyanins. Urine samples were collected within 24 h before and after 
consumption. Six of 12 anthocyanins identified in cranberry were quantified in 
human urine by HPLC coupled with electrospray ionization and tandem mass 
spectrometry (HPLC-ESI-MS-MS). Among these, peonidin 3-O-galactoside, the second 
most plentiful anthocyanin in the juice, was found most abundantly in urine 
within 24 h, corresponding to 41.5 nmol (56.1% of total anthocyanins). The 
urinary levels of anthocyanins reached a maximum between 3 and 6 h after 
ingestion, and the recovery of total anthocyanins in the urine over 24 h was 
estimated to be 5.0% of the amount consumed. This study found high absorption 
and excretion of cranberry anthocyanins in human urine.

DOI: 10.1271/bbb.60023
PMID: 16861803 [Indexed for MEDLINE]"
735,"Okogeri O., Tasioula-Margari M.",2002,Changes occurring in phenolic compounds and alpha-tocopherol of virgin olive oil during storage,OKOGERI 2002,Journal of Agricultural and Food Chemistry,50,,1077-1080,2007-09-11 16:16:52 UTC,2015-04-14 13:49:04 UTC      ,"1. J Agric Food Chem. 2002 Feb 27;50(5):1077-80. doi: 10.1021/jf010895e.

Changes occurring in phenolic compounds and alpha-tocopherol of virgin olive oil 
during storage.

Okogeri O(1), Tasioula-Margari M.

Author information:
(1)Laboratory of Food Chemistry, Department of Chemistry, University of 
Ioannina, Ioannina 45110, Greece.

Changes occurring in the concentrations of alpha-tocopherol, total phenols, and 
complex phenols linked to 3,4-dihydroxyphenylethanol (fractions FII and FIV) and 
p-hydroxyphenylethanol (FIII) during storage of virgin olive oil under 
environmental conditions were studied. Under diffused light, alpha-tocopherol 
was decomposed by 79% in 4 months, whereas <45% of the phenols were lost during 
the same period. Among the phenols, FII showed the least stability, and 
decreased by 72% in 6 months. Total phenols, FIII, and FIV recorded reductions 
in the range of 57-63% in 6 months. When the oil was stored in the dark, 
alpha-tocopherol, total phenols, FIII, and FIV exhibited similar profiles of 
degradation, reducing by 39-45% in the first 6 months and 50-62% in 12 months. 
FII was the least stable compound in the dark and recorded a loss of 64% in 6 
months and 79% in 12 months. The levels of the above antioxidants were further 
related to peroxide formation. Remaining levels of these compounds at PV = 20 
meq/kg ranged between 50 and 73% under diffused light and between 40 and 62% in 
the dark.

DOI: 10.1021/jf010895e
PMID: 11853484 [Indexed for MEDLINE]"
300,"Okuda T., Yokotsuka K.",1996,Trans-resveratrol concentrations in berry skins and wines from grapes grown in Japan,OKUDA 1996,American Journal of Enology and Viticulture,47,1,93-99,2015-04-13 21:45:24 UTC,2015-04-13 21:45:24 UTC      ,Abstract not found
292,"Ollanketo M., Riekkola M.L.",2000,Column-switching technique for selective determination of flavonoids in Finnish berry wines by high-performance liquid chromatography with diode array detection,OLLANKETO 2000,Journal of Liquid Chromatography and Related Technologies,23,9,1339-1351,2015-04-13 21:45:24 UTC,2015-04-13 21:45:24 UTC      ,Abstract not found
217,"Olsson M.E., Ekvall J., Gustavsson K.E., Nilsson J., Pillai D., Sjoholm I., Svensson U., Akesson B., Nyman M.G.L.",2004,"Antioxidants, low molecular weight carbohydrates, and total antioxidant capacity in strawberries (Fragaria x ananassa): effects of cultivar, ripening, and storage",OLSSON 2004,Journal of Agricultural and Food Chemistry,52,9,2490-2498,2015-04-13 21:45:24 UTC,2015-04-14 13:49:05 UTC      ,"1. J Agric Food Chem. 2004 May 5;52(9):2490-8. doi: 10.1021/jf030461e.

Antioxidants, low molecular weight carbohydrates, and total antioxidant capacity 
in strawberries (Fragaria x ananassa): effects of cultivar, ripening, and 
storage.

Olsson ME(1), Ekvall J, Gustavsson KE, Nilsson J, Pillai D, Sjöholm I, Svensson 
U, Akesson B, Nyman MG.

Author information:
(1)Department of Crop Science, Swedish University of Agricultural Sciences, P.O. 
Box 44, SE-230 53 Alnarp, Sweden. Marie.Olsson@vv.slu.se

Four cultivars of strawberries (Senga Sengana, BFr77111, Elsanta, and Honeoye) 
were studied for their content of antioxidants, total antioxidant capacity, and 
low molecular weight carbohydrates in relation to harvest year, ripening stage, 
and cold storage. For ascorbic acid, chlorogenic acid, ellagic acid, and total 
antioxidative capacity, measured in both water-soluble and water-insoluble 
extracts, there was a 2-5-fold variation among cultivars. Unripe berries 
contained lower concentrations of chlorogenic acid and p-coumaric acid and also 
quercetin and kaempferol compared with riper berries. During cold storage for up 
to 3 days, relatively few changes in the concentration of the different 
antioxidants occurred. The concentrations of several investigated parameters 
were interrelated, for example, for ascorbic acid and water-soluble antioxidant 
capacity and for ellagic acid and water-insoluble antioxidant capacity. The 
dominating sugars in strawberries were fructose and glucose, but considerable 
amounts of sucrose were also present, and their contents varied among cultivars, 
giving a predicted glycemic index of approximately 81. Verbascose, raffinose, 
and stachyose were found in only minor amounts. The study shows that the 
concentration of a number of bioactive compounds in strawberries varied 
according to cultivar, ripening stage, and storage. This information should make 
it possible to select strawberries with an optimal content of bioactive 
compounds.

DOI: 10.1021/jf030461e
PMID: 15113146 [Indexed for MEDLINE]"
